RS_LAND;RS_REGBEZIRK;RS_KREIS;RS_GEMEINDEVB;RS_GEMEINDE;GEMEINDENAME;FLAECHE_IN_QKM;BEV_INSGESAMT;BEV_MAENNLICH;BEV_WEIBLICH;BEV_JE_QKM;PLZ;GEOG_MITTELP_LON;GEOG_MITTELP_LAT;BESIEDLUNGSSCHLUESSEL;BESIEDLUNGSSCHLUESSEL_BEZ;RS
14;5;23;5137;450;Weischlitz;  33.10;3398;1662;1736;103;08538;12.057782;50.44755;2;Halbstädtisch;145235137450
14;5;23;5402;050;Bergen;  8.30;1037;496;541;125;08239;12.590133;47.806969;2;Halbstädtisch;145235402050
14;5;23;5402;410;Theuma;  9.82;1078;533;545;110;08541;12.220922;50.471615;2;Halbstädtisch;145235402410
14;5;23;5402;420;Tirpersdorf;  19.45;1429;706;723;73;08606;12.25539;50.434717;3;Ländlich;145235402420
14;5;23;5402;460;Werda;  13.58;1586;789;797;117;08223;12.304044;50.438303;2;Halbstädtisch;145235402460
14;5;23;5403;180;Leubnitz;  29.64;1367;694;673;46;08539;12.020407;50.514214;3;Ländlich;145235403180
14;5;23;5403;210;Mehltheuer;  22.09;1478;748;730;67;08539;12.037253;50.546308;3;Ländlich;145235403210
14;5;23;5403;390;Syrau;  15.66;1548;744;804;99;08548;12.080316;50.542522;2;Halbstädtisch;145235403390
14;5;24;0020;020;Callenberg;  39.82;5377;2647;2730;135;09337;12.637567;50.845071;2;Halbstädtisch;145240020020
14;5;24;0060;060;Fraureuth;  22.59;5411;2650;2761;240;08427;12.355704;50.703463;2;Halbstädtisch;145240060060
14;5;24;0070;070;Gersdorf;  9.70;4247;2074;2173;438;09355;12.70763;50.757803;2;Halbstädtisch;145240070070
14;5;24;0080;080;Glauchau, Stadt;  51.49;24442;11950;12492;475;08371;12.542351;50.817862;1;Städtisch;145240080080
14;5;24;0090;090;Hartenstein, Stadt;  36.72;4889;2372;2517;133;08118;12.670983;50.661991;2;Halbstädtisch;145240090090
14;5;24;0120;120;Hohenstein-Ernstthal, Stadt;  18.33;15777;7692;8085;861;09337;12.713151;50.800879;1;Städtisch;145240120120
14;5;24;0140;140;Langenbernsdorf;  36.37;3813;1902;1911;105;08428;12.324564;50.754918;2;Halbstädtisch;145240140140
14;5;24;0150;150;Langenweißbach;  22.68;2697;1338;1359;119;08134;12.604488;50.628556;2;Halbstädtisch;145240150150
14;5;24;0170;170;Lichtentanne;  27.33;6762;3257;3505;247;08115;12.427018;50.692703;2;Halbstädtisch;145240170170
14;5;24;0200;200;Mülsen;  49.65;11978;5905;6073;241;08132;12.583323;50.744605;2;Halbstädtisch;145240200200
14;5;24;0210;210;Neukirchen/Pleiße;  16.85;4217;2059;2158;250;08459;12.381675;50.791536;2;Halbstädtisch;145240210210
14;5;24;0230;230;Oberlungwitz, Stadt;  14.67;6324;3084;3240;431;09353;12.722076;50.786972;2;Halbstädtisch;145240230230
14;5;24;0250;250;Reinsdorf;  21.17;8161;4010;4151;385;08141;12.557308;50.69965;2;Halbstädtisch;145240250250
14;5;24;0300;300;Werdau, Stadt;  65.59;22616;10957;11659;345;08412;12.378671;50.736043;2;Halbstädtisch;145240300300
14;5;24;0310;310;Wildenfels, Stadt;  20.67;3871;1930;1941;187;08134;12.608715;50.668616;2;Halbstädtisch;145240310310
14;5;24;0320;320;Wilkau-Haßlau, Stadt;  12.71;10953;5207;5746;862;08112;12.515552;50.673643;1;Städtisch;145240320320
14;5;24;0330;330;Zwickau, Stadt;  102.54;93750;45200;48550;914;08056;12.49225;50.719114;1;Städtisch;145240330330
14;5;24;5104;030;Crimmitschau, Stadt;  61.04;20901;10116;10785;342;08451;12.386924;50.812449;2;Halbstädtisch;145245104030
14;5;24;5104;050;Dennheritz;  13.35;1398;696;702;105;08393;12.460897;50.815489;2;Halbstädtisch;145245104050
14;5;24;5111;040;Crinitzberg;  18.82;2201;1110;1091;117;08147;12.496103;50.571838;2;Halbstädtisch;145245111040
14;5;24;5111;100;Hartmannsdorf b. Kirchberg;  27.12;1441;694;747;53;08107;12.547334;50.595342;2;Halbstädtisch;145245111100
14;5;24;5111;110;Hirschfeld;  19.06;1224;608;616;64;08144;12.459731;50.625377;2;Halbstädtisch;145245111110
14;5;24;5111;130;Kirchberg, Stadt;  39.58;8800;4182;4618;222;08107;12.525991;50.62301;2;Halbstädtisch;145245111130
14;5;24;5114;180;Limbach-Oberfrohna, Stadt;  50.17;25348;12250;13098;505;09212;12.767068;50.858593;1;Städtisch;145245114180
14;5;24;5114;220;Niederfrohna;  10.10;2414;1212;1202;239;09243;12.720221;50.897952;2;Halbstädtisch;145245114220
14;5;24;5118;190;Meerane, Stadt;  19.76;16115;7712;8403;816;08393;12.463982;50.849217;1;Städtisch;145245118190
14;5;24;5118;270;Schönberg;  15.45;956;472;484;62;08393;12.440115;48.342424;3;Ländlich;145245118270
14;5;24;5128;010;Bernsdorf;  15.07;2405;1215;1190;160;09337;12.663915;50.768683;2;Halbstädtisch;145245128010
14;5;24;5128;160;Lichtenstein/Sa., Stadt;  15.48;12706;6074;6632;821;09350;12.630844;50.756297;1;Städtisch;145245128160
14;5;24;5128;280;St. Egidien;  21.24;3394;1660;1734;160;09356;12.620489;50.785399;2;Halbstädtisch;145245128280
14;5;24;5135;240;Oberwiera;  14.31;1150;578;572;80;08396;12.536763;50.892077;3;Ländlich;145245135240
14;5;24;5135;260;Remse;  14.79;1819;916;903;123;08373;12.567812;50.854561;2;Halbstädtisch;145245135260
14;5;24;5135;290;Waldenburg, Stadt;  25.06;4375;2161;2214;175;08396;12.602857;50.874526;2;Halbstädtisch;145245135290
14;6;12;0000;000;Dresden, Stadt;  328.31;523058;256539;266519;1593;01067;13.736883;51.051696;1;Städtisch;146120000000
14;6;25;0010;010;Arnsdorf;  35.80;4670;2376;2294;130;01477;13.992797;51.097714;2;Halbstädtisch;146250010010
14;6;25;0020;020;Bautzen, Stadt;  66.62;40573;19487;21086;609;02625;14.427688;51.180868;2;Halbstädtisch;146250020020
14;6;25;0060;060;Burkau;  31.83;2834;1433;1401;89;01906;14.17238;51.175556;3;Ländlich;146250060060
14;6;25;0090;090;Cunewalde;  26.62;5127;2532;2595;193;02733;14.518264;51.100693;2;Halbstädtisch;146250090090
14;6;25;0100;100;Demitz-Thumitz;  21.07;2878;1434;1444;137;01877;14.247615;51.144951;2;Halbstädtisch;146250100100
14;6;25;0110;110;Doberschau-Gaußig;  40.48;4417;2243;2174;109;02692;14.344152;51.141525;2;Halbstädtisch;146250110110
14;6;25;0120;120;Elsterheide;  126.81;3769;1920;1849;30;02979;14.228096;51.466288;3;Ländlich;146250120120
14;6;25;0130;130;Elstra, Stadt;  32.64;2903;1466;1437;89;01920;14.133453;51.222128;3;Ländlich;146250130130
14;6;25;0150;150;Göda;  43.26;3276;1653;1623;76;02633;14.319851;51.179522;3;Ländlich;146250150150
14;6;25;0160;160;Großdubrau;  54.21;4417;2246;2171;81;02694;14.462673;51.255606;3;Ländlich;146250160160
14;6;25;0220;220;Haselbachtal;  37.47;4259;2183;2076;114;01920;14.022852;51.238229;2;Halbstädtisch;146250220220
14;6;25;0230;230;Hochkirch;  41.73;2475;1253;1222;59;02627;14.569045;51.148881;3;Ländlich;146250230230
14;6;25;0240;240;Hoyerswerda, Stadt;  95.06;37379;18069;19310;393;02977;14.244028;51.438944;1;Städtisch;146250240240
14;6;25;0280;280;Königswartha;  47.04;3780;1869;1911;80;02699;14.329125;51.310358;2;Halbstädtisch;146250280280
14;6;25;0290;290;Kubschütz;  43.53;2780;1393;1387;64;02627;14.505323;51.169556;3;Ländlich;146250290290
14;6;25;0310;310;Lauta, Stadt;  41.88;9341;4596;4745;223;02991;14.097899;51.461488;2;Halbstädtisch;146250310310
14;6;25;0330;330;Lohsa;  134.14;5744;2873;2871;43;02999;14.40375;51.383829;3;Ländlich;146250330330
14;6;25;0380;380;Neukirch/Lausitz;  21.32;5236;2577;2659;246;01904;14.298663;51.099337;2;Halbstädtisch;146250380380
14;6;25;0420;420;Oßling;  43.58;2465;1308;1157;57;01920;14.165934;51.359922;3;Ländlich;146250420420
14;6;25;0430;430;Ottendorf-Okrilla;  25.89;9866;4925;4941;381;01458;13.831724;51.187616;2;Halbstädtisch;146250430430
14;6;25;0480;480;Radeberg, Stadt;  29.74;18320;8961;9359;616;01454;13.921969;51.116404;1;Städtisch;146250480480
14;6;25;0490;490;Radibor;  61.93;3383;1724;1659;55;02627;14.397601;51.244745;3;Ländlich;146250490490
14;6;25;0530;530;Schmölln-Putzkau;  32.94;3204;1615;1589;97;01877;14.229285;51.110728;2;Halbstädtisch;146250530530
14;6;25;0550;550;Schwepnitz;  55.50;2614;1322;1292;47;01936;13.956209;51.330609;3;Ländlich;146250550550
14;6;25;0560;560;Sohland a. d. Spree;  37.27;7208;3561;3647;193;02689;14.42711;51.043969;2;Halbstädtisch;146250560560
14;6;25;0570;570;Spreetal;  108.80;2070;1068;1002;19;02979;14.346142;51.500307;3;Ländlich;146250570570
14;6;25;0590;590;Steinigtwolmsdorf;  18.03;3138;1582;1556;174;01904;14.346859;51.063242;2;Halbstädtisch;146250590590
14;6;25;0600;600;Wachau;  38.06;4385;2248;2137;115;01454;13.904695;51.160115;2;Halbstädtisch;146250600600
14;6;25;0610;610;Weißenberg, Stadt;  50.92;3375;1753;1622;66;02627;14.659364;51.196939;3;Ländlich;146250610610
14;6;25;0630;630;Wilthen, Stadt;  17.06;5523;2644;2879;324;02681;14.395526;51.097684;2;Halbstädtisch;146250630630
14;6;25;0640;640;Wittichenau, Stadt;  60.72;5943;2962;2981;98;02997;14.243586;51.385325;2;Halbstädtisch;146250640640
14;6;25;5205;030;Bernsdorf, Stadt;  43.71;5957;2996;2961;136;02994;14.069499;51.376325;2;Halbstädtisch;146255205030
14;6;25;5205;620;Wiednitz;  15.94;950;478;472;60;02994;14.030813;51.387195;3;Ländlich;146255205620
14;6;25;5207;040;Bischofswerda, Stadt;  46.26;12130;5822;6308;262;01877;14.179644;51.12769;2;Halbstädtisch;146255207040
14;6;25;5207;510;Rammenau;  10.76;1438;715;723;134;01877;14.135514;51.153989;2;Halbstädtisch;146255207510
14;6;25;5211;140;Frankenthal;  9.43;999;496;503;106;01909;14.106568;51.131628;2;Halbstädtisch;146255211140
14;6;25;5211;170;Großharthau;  37.27;3224;1739;1485;87;01909;14.106481;51.108858;2;Halbstädtisch;146255211170
14;6;25;5212;190;Großpostwitz/O.L.;  16.42;2856;1404;1452;174;02692;14.440359;51.119208;2;Halbstädtisch;146255212190
14;6;25;5212;390;Obergurig;  9.84;2128;1091;1037;216;02692;14.40592;51.130799;2;Halbstädtisch;146255212390
14;6;25;5213;050;Bretnig-Hauswalde;  14.41;3086;1523;1563;214;01900;14.0692;51.155341;2;Halbstädtisch;146255213050
14;6;25;5213;200;Großröhrsdorf, Stadt;  26.45;6826;3337;3489;258;01900;14.024289;51.143211;2;Halbstädtisch;146255213200
14;6;25;5216;250;Kamenz, Stadt;  53.15;16990;8642;8348;320;01917;14.098251;51.270734;2;Halbstädtisch;146255216250
14;6;25;5216;540;Schönteichen;  44.95;2253;1134;1119;50;01920;14.056519;51.306478;3;Ländlich;146255216540
14;6;25;5218;270;Königsbrück, Stadt;  77.83;4416;2135;2281;57;01936;13.904688;51.264594;3;Ländlich;146255218270
14;6;25;5218;300;Laußnitz;  63.74;1948;1017;931;31;01936;13.877614;51.248941;3;Ländlich;146255218300
14;6;25;5218;370;Neukirch;  39.48;1708;869;839;43;01936;13.978419;51.282819;3;Ländlich;146255218370
14;6;25;5222;210;Guttau;  41.66;1596;811;785;38;02694;14.55928;51.259496;3;Ländlich;146255222210
14;6;25;5222;340;Malschwitz;  51.55;3514;1748;1766;68;02694;14.520034;51.237792;3;Ländlich;146255222340
14;6;25;5223;360;Neschwitz;  46.00;2485;1245;1240;54;02699;14.329203;51.270679;3;Ländlich;146255223360
14;6;25;5223;460;Puschwitz;  11.74;946;481;465;81;02699;14.291743;51.250033;3;Ländlich;146255223460
14;6;25;5231;180;Großnaundorf;  14.97;1019;502;517;68;01936;13.9418;51.204423;3;Ländlich;146255231180
14;6;25;5231;320;Lichtenberg;  14.75;1655;833;822;112;01896;13.96816;51.17647;2;Halbstädtisch;146255231320
14;6;25;5231;410;Ohorn;  12.07;2377;1199;1178;197;01896;14.049991;51.175274;2;Halbstädtisch;146255231410
14;6;25;5231;450;Pulsnitz, Stadt;  26.71;7744;3776;3968;290;01896;14.014744;51.182284;2;Halbstädtisch;146255231450
14;6;25;5231;580;Steina;  12.49;1728;861;867;138;01920;14.050542;51.207235;2;Halbstädtisch;146255231580
14;6;25;5236;070;Crostau;  9.33;1602;797;805;172;02681;14.454997;51.082131;2;Halbstädtisch;146255236070
14;6;25;5236;260;Kirschau;  6.52;2397;1211;1186;368;02681;14.428565;51.09262;2;Halbstädtisch;146255236260
14;6;25;5236;520;Schirgiswalde, Stadt;  8.48;2865;1417;1448;338;02681;14.430995;51.077437;2;Halbstädtisch;146255236520
14;6;25;5501;080;Crostwitz;  13.32;1069;550;519;80;01920;14.241766;51.238272;3;Ländlich;146255501080
14;6;25;5501;350;Nebelschütz;  22.92;1195;617;578;52;01920;14.158043;51.263232;3;Ländlich;146255501350
14;6;25;5501;440;Panschwitz-Kuckau;  23.37;2143;1026;1117;92;01920;14.197599;51.234217;3;Ländlich;146255501440
14;6;25;5501;470;Räckelwitz;  11.51;1170;583;587;102;01920;14.223127;51.256262;3;Ländlich;146255501470
14;6;25;5501;500;Ralbitz-Rosenthal;  31.69;1745;919;826;55;01920;14.237465;51.294822;3;Ländlich;146255501500
14;6;26;0060;060;Boxberg/O.L.;  217.05;5118;2596;2522;24;02943;14.575505;51.404654;3;Ländlich;146260060060
14;6;26;0080;080;Ebersbach/Sa., Stadt;  14.89;7963;3827;4136;535;02730;14.582745;51.009333;2;Halbstädtisch;146260080080
14;6;26;0090;090;Eibau;  17.37;4583;2242;2341;264;02739;14.667014;50.979213;2;Halbstädtisch;146260090090
14;6;26;0110;110;Görlitz, Stadt;  67.23;55596;26709;28887;827;02826;14.988035;51.155287;1;Städtisch;146260110110
14;6;26;0250;250;Krauschwitz;  106.63;3660;1808;1852;34;02957;11.970938;51.118349;3;Ländlich;146260250250
14;6;26;0280;280;Leutersdorf;  17.01;3902;1916;1986;229;02794;14.65148;50.95942;2;Halbstädtisch;146260280280
14;6;26;0300;300;Markersdorf;  62.40;4156;2111;2045;67;02829;14.879203;51.135912;3;Ländlich;146260300300
14;6;26;0310;310;Mittelherwigsdorf;  36.48;3899;1978;1921;107;02763;14.764424;50.917489;2;Halbstädtisch;146260310310
14;6;26;0340;340;Neugersdorf, Stadt;  5.53;5854;2895;2959;1059;02727;14.610241;50.980493;2;Halbstädtisch;146260340340
14;6;26;0370;370;Niesky, Stadt;  53.60;10051;4912;5139;188;02906;14.823061;51.293789;3;Ländlich;146260370370
14;6;26;0390;390;Oderwitz;  35.92;5520;2685;2835;154;02791;14.724248;50.966082;2;Halbstädtisch;146260390390
14;6;26;0420;420;Ostritz, Stadt;  23.37;2552;1248;1304;109;02899;14.931361;51.014116;2;Halbstädtisch;146260420420
14;6;26;0530;530;Seifhennersdorf, Stadt;  19.21;4182;2060;2122;218;02782;14.618953;50.933622;2;Halbstädtisch;146260530530
14;6;26;0610;610;Zittau, Stadt;  66.74;28212;13587;14625;423;02763;14.806366;50.896384;2;Halbstädtisch;146260610610
14;6;26;5203;010;Bad Muskau, Stadt;  15.34;3828;1890;1938;250;02953;14.721746;51.545194;3;Ländlich;146265203010
14;6;26;5203;100;Gablenz;  14.65;1754;898;856;120;02953;14.665658;51.535188;3;Ländlich;146265203100
14;6;26;5206;030;Bernstadt a. d. Eigen, Stadt;  51.89;3766;1894;1872;73;02748;14.826934;51.047101;3;Ländlich;146265206030
14;6;26;5206;500;Schönau-Berzdorf a. d. Eigen;  27.84;1615;815;800;58;02899;14.891813;51.064801;3;Ländlich;146265206500
14;6;26;5214;140;Großschönau;  23.86;6072;2986;3086;254;02779;14.660908;50.896216;2;Halbstädtisch;146265214140
14;6;26;5214;170;Hainewalde;  12.96;1658;850;808;128;02779;14.700687;50.907004;2;Halbstädtisch;146265214170
14;6;26;5215;040;Berthelsdorf;  22.24;1647;796;851;74;02747;14.758997;51.027118;3;Ländlich;146265215040
14;6;26;5215;130;Großhennersdorf;  21.94;1489;782;707;68;02747;14.793979;50.990855;3;Ländlich;146265215130
14;6;26;5215;180;Herrnhut, Stadt;  29.76;3474;1661;1813;117;02747;14.743969;51.015491;2;Halbstädtisch;146265215180
14;6;26;5220;150;Großschweidnitz;  7.44;1363;708;655;183;02708;14.647804;51.074063;2;Halbstädtisch;146265220150
14;6;26;5220;270;Lawalde;  14.53;2024;989;1035;139;02708;14.602287;51.077439;2;Halbstädtisch;146265220270
14;6;26;5220;290;Löbau, Stadt;  78.74;16283;7795;8488;207;02708;14.664401;51.096514;2;Halbstädtisch;146265220290
14;6;26;5220;470;Rosenbach;  23.50;1664;827;837;71;02708;14.745896;51.075641;3;Ländlich;146265220470
14;6;26;5224;070;Dürrhennersdorf;  10.67;1121;545;576;105;02708;14.607336;51.051327;2;Halbstädtisch;146265224070
14;6;26;5224;350;Neusalza-Spremberg, Stadt;  22.89;3624;1795;1829;158;02742;14.531654;51.037369;2;Halbstädtisch;146265224350
14;6;26;5224;510;Schönbach;  9.06;1276;642;634;141;02708;14.572335;51.060728;2;Halbstädtisch;146265224510
14;6;26;5226;360;Niedercunnersdorf;  14.17;1593;806;787;112;02708;14.658713;51.054263;2;Halbstädtisch;146265226360
14;6;26;5226;380;Obercunnersdorf;  15.62;2057;994;1063;132;02708;14.674035;51.03215;2;Halbstädtisch;146265226380
14;6;26;5227;050;Bertsdorf-Hörnitz;  17.99;2303;1176;1127;128;02763;14.73602;50.891355;2;Halbstädtisch;146265227050
14;6;26;5227;210;Jonsdorf, Kurort;  9.08;1768;849;919;195;02796;14.698078;50.854179;2;Halbstädtisch;146265227210
14;6;26;5227;400;Olbersdorf;  15.16;5515;2617;2898;364;02785;14.764046;50.869745;2;Halbstädtisch;146265227400
14;6;26;5227;430;Oybin;  18.25;1534;757;777;84;02797;14.741701;50.841219;3;Ländlich;146265227430
14;6;26;5228;020;Beiersdorf;  6.44;1236;626;610;192;02736;14.541944;51.075897;2;Halbstädtisch;146265228020
14;6;26;5228;410;Oppach;  8.01;2732;1344;1388;341;02736;14.501497;51.059244;2;Halbstädtisch;146265228410
14;6;26;5232;240;Königshain;  19.53;1266;623;643;65;02829;14.874801;51.181422;3;Ländlich;146265232240
14;6;26;5232;450;Reichenbach/O.L., Stadt;  42.79;3976;1965;2011;93;02894;14.799946;51.141075;2;Halbstädtisch;146265232450
14;6;26;5232;540;Sohland a. Rotstein;  19.80;1369;697;672;69;02894;14.78244;51.114501;3;Ländlich;146265232540
14;6;26;5232;570;Vierkirchen;  35.34;1837;919;918;52;02894;14.770143;51.19436;3;Ländlich;146265232570
14;6;26;5233;260;Kreba-Neudorf;  31.62;987;497;490;31;02906;14.691152;51.339441;3;Ländlich;146265233260
14;6;26;5233;460;Rietschen;  72.76;2767;1342;1425;38;02956;14.78571;51.395818;3;Ländlich;146265233460
14;6;26;5235;160;Hähnichen;  49.60;1397;707;690;28;02923;14.86305;51.364625;3;Ländlich;146265235160
14;6;26;5235;480;Rothenburg/O.L., Stadt;  72.29;5214;2671;2543;72;02929;14.966787;51.335879;3;Ländlich;146265235480
14;6;26;5237;120;Groß Düben;  14.86;1242;628;614;84;02959;14.567784;51.566558;3;Ländlich;146265237120
14;6;26;5237;490;Schleife;  41.87;2697;1346;1351;64;02959;14.539264;51.544149;3;Ländlich;146265237490
14;6;26;5237;560;Trebendorf;  31.96;999;500;499;31;02959;14.560651;51.526718;3;Ländlich;146265237560
14;6;26;5242;590;Weißkeißel;  50.42;1352;707;645;27;02957;14.718296;51.494719;3;Ländlich;146265242590
14;6;26;5242;600;Weißwasser/O.L., Stadt;  63.30;19055;9302;9753;301;02943;14.6432;51.506533;3;Ländlich;146265242600
14;6;26;5502;190;Hohendubrau;  45.42;2113;1065;1048;47;02906;14.654341;51.261586;3;Ländlich;146265502190
14;6;26;5502;320;Mücka;  24.31;1127;580;547;46;02906;14.701545;51.317125;3;Ländlich;146265502320
14;6;26;5502;440;Quitzdorf am See;  36.20;1372;683;689;38;02906;14.737508;51.291787;3;Ländlich;146265502440
14;6;26;5502;580;Waldhufen;  58.65;2636;1346;1290;45;02906;14.785819;51.240227;3;Ländlich;146265502580
14;6;26;5503;200;Horka;  40.79;1884;958;926;46;02923;14.889658;51.306129;3;Ländlich;146265503200
14;6;26;5503;230;Kodersdorf;  42.28;2571;1303;1268;61;02923;14.888576;51.24425;3;Ländlich;146265503230
14;6;26;5503;330;Neißeaue;  47.29;1869;924;945;40;02829;14.979834;51.252942;3;Ländlich;146265503330
14;6;26;5503;520;Schöpstal;  29.62;2550;1284;1266;86;02829;14.945974;51.185739;3;Ländlich;146265503520
14;6;27;0010;010;Coswig, Stadt;  25.85;21297;10250;11047;824;01640;13.580493;51.126777;1;Städtisch;146270010010
14;6;27;0020;020;Diera-Zehren;  43.20;3541;1788;1753;82;01665;13.420613;51.205692;3;Ländlich;146270020020
14;6;27;0030;030;Ebersbach;  84.19;4676;2396;2280;56;01561;13.114041;51.098912;3;Ländlich;146270030030
14;6;27;0060;060;Großenhain, Stadt;  130.24;19509;9637;9872;150;01558;13.53055;51.292056;2;Halbstädtisch;146270060060
14;6;27;0070;070;Hirschstein;  34.46;2303;1162;1141;67;01594;13.357073;51.256656;3;Ländlich;146270070070
14;6;27;0080;080;Käbschütztal;  50.45;2879;1471;1408;57;01665;13.39226;51.149166;3;Ländlich;146270080080
14;6;27;0100;100;Klipphausen;  61.65;6174;3116;3058;100;01665;13.527862;51.075664;2;Halbstädtisch;146270100100
14;6;27;0130;130;Lommatzsch, Stadt;  66.47;5429;2617;2812;82;01623;13.30862;51.19663;3;Ländlich;146270130130
14;6;27;0140;140;Meißen, Stadt;  30.90;27545;13225;14320;891;01662;13.468634;51.159992;1;Städtisch;146270140140
14;6;27;0150;150;Moritzburg;  46.37;8262;4124;4138;178;01468;13.679988;51.160556;2;Halbstädtisch;146270150150
14;6;27;0170;170;Niederau;  35.21;4018;2025;1993;114;01689;13.543702;51.177449;2;Halbstädtisch;146270170170
14;6;27;0180;180;Nossen, Stadt;  50.52;7162;3453;3709;142;01683;13.299465;51.058624;2;Halbstädtisch;146270180180
14;6;27;0200;200;Priestewitz;  61.20;3381;1749;1632;55;01561;13.508779;51.254253;3;Ländlich;146270200200
14;6;27;0210;210;Radebeul, Stadt;  26.06;33708;16389;17319;1293;01445;13.659342;51.105975;1;Städtisch;146270210210
14;6;27;0220;220;Radeburg, Stadt;  54.00;7650;3809;3841;142;01471;13.723805;51.215452;2;Halbstädtisch;146270220220
14;6;27;0230;230;Riesa, Stadt;  58.83;34013;16520;17493;578;01589;13.304633;51.302509;2;Halbstädtisch;146270230230
14;6;27;0260;260;Stauchitz;  32.43;3353;1697;1656;103;01594;13.21419;51.243246;2;Halbstädtisch;146270260260
14;6;27;0270;270;Strehla, Stadt;  30.07;3966;1923;2043;132;01616;13.225691;51.352691;2;Halbstädtisch;146270270270
14;6;27;0300;300;Triebischtal;  49.91;4305;2182;2123;86;01665;13.430334;51.093957;2;Halbstädtisch;146270300300
14;6;27;0310;310;Weinböhla;  19.01;10262;5058;5204;540;01689;13.571563;51.163186;1;Städtisch;146270310310
14;6;27;0360;360;Zeithain;  81.50;6157;3093;3064;76;01619;13.338169;51.333269;3;Ländlich;146270360360
14;6;27;5210;050;Gröditz, Stadt;  8.43;7105;3497;3608;843;01609;13.447811;51.412322;3;Ländlich;146275210050
14;6;27;5210;160;Nauwalde;  20.35;1026;518;508;50;01609;13.407785;51.421441;3;Ländlich;146275210160
14;6;27;5217;090;Ketzerbachtal;  45.38;2686;1377;1309;59;01623;13.308445;51.104229;3;Ländlich;146275217090
14;6;27;5217;120;Leuben-Schleinitz;  26.71;1411;702;709;53;01623;13.283977;51.164149;3;Ländlich;146275217120
14;6;27;5225;040;Glaubitz;  13.97;2016;1071;945;144;01612;13.378093;51.324913;2;Halbstädtisch;146275225040
14;6;27;5225;190;Nünchritz;  31.24;6115;3026;3089;196;01612;13.38329;51.300745;2;Halbstädtisch;146275225190
14;6;27;5234;240;Röderaue;  28.96;2951;1493;1458;102;01609;13.475186;51.395911;3;Ländlich;146275234240
14;6;27;5234;340;Wülknitz;  27.77;1739;882;857;63;01609;13.392856;51.369128;3;Ländlich;146275234340
14;6;27;5238;110;Lampertswalde;  29.06;1897;969;928;65;01561;13.673713;51.315449;3;Ländlich;146275238110
14;6;27;5238;250;Schönfeld;  39.14;1915;939;976;49;01561;12.956819;53.852213;3;Ländlich;146275238250
14;6;27;5238;320;Weißig a. Raschütz;  34.46;915;463;452;27;01561;13.655127;51.345569;3;Ländlich;146275238320
14;6;27;5241;280;Tauscha;  23.88;1466;751;715;61;01561;13.802076;51.265235;3;Ländlich;146275241280
14;6;27;5241;290;Thiendorf;  50.50;2237;1175;1062;44;01561;13.741188;51.293097;3;Ländlich;146275241290
14;6;28;0050;050;Bannewitz;  25.82;10703;5267;5436;415;01728;13.722393;50.993964;2;Halbstädtisch;146280050050
14;6;28;0060;060;Dippoldiswalde, Stadt;  63.37;10291;5042;5249;162;01744;13.666852;50.896592;2;Halbstädtisch;146280060060
14;6;28;0100;100;Dürrröhrsdorf-Dittersbach;  43.52;4415;2206;2209;101;01833;13.992014;51.031623;2;Halbstädtisch;146280100100
14;6;28;0110;110;Freital, Stadt;  40.53;39275;19316;19959;969;01705;13.64812;50.997193;1;Städtisch;146280110110
14;6;28;0120;120;Geising, Stadt;  56.07;3127;1557;1570;56;01778;13.793003;50.757377;3;Ländlich;146280120120
14;6;28;0130;130;Glashütte, Stadt;  95.56;7139;3569;3570;75;01768;13.781215;50.851929;3;Ländlich;146280130130
14;6;28;0160;160;Heidenau, Stadt;  11.07;16431;8114;8317;1484;01809;13.869198;50.970921;1;Städtisch;146280160160
14;6;28;0180;180;Höckendorf;  36.65;2997;1490;1507;82;01774;13.588022;50.925778;3;Ländlich;146280180180
14;6;28;0190;190;Hohnstein, Stadt;  64.62;3519;1762;1757;54;01848;14.110821;50.97969;3;Ländlich;146280190190
14;6;28;0220;220;Kreischa;  28.97;4418;2187;2231;153;01731;13.759963;50.945374;2;Halbstädtisch;146280220220
14;6;28;0260;260;Neustadt i. Sa., Stadt;  83.05;13758;6824;6934;166;01844;14.217165;51.024035;2;Halbstädtisch;146280260260
14;6;28;0300;300;Rabenau, Stadt;  30.73;4457;2260;2197;145;01734;13.64212;50.965304;2;Halbstädtisch;146280300300
14;6;28;0350;350;Schmiedeberg;  40.76;4557;2279;2278;112;01762;13.676412;50.838111;3;Ländlich;146280350350
14;6;28;0380;380;Stolpen, Stadt;  60.86;5793;2883;2910;95;01833;14.078991;51.048558;2;Halbstädtisch;146280380380
14;6;28;0410;410;Wilsdruff, Stadt;  81.69;13746;6881;6865;168;01723;13.537465;51.052091;2;Halbstädtisch;146280410410
14;6;28;5201;010;Altenberg, Stadt;  89.74;5596;2880;2716;62;01773;13.75733;50.766644;3;Ländlich;146285201010
14;6;28;5201;170;Hermsdorf/Erzgeb.;  20.14;912;459;453;45;01776;13.630091;50.760749;3;Ländlich;146285201170
14;6;28;5202;020;Bad Gottleuba-Berggießhübel, Stadt;  88.75;5809;2897;2912;65;01816;13.948794;50.862437;3;Ländlich;146285202020
14;6;28;5202;040;Bahretal;  36.47;2213;1118;1095;61;01819;13.891553;50.876688;3;Ländlich;146285202040
