AGS_BUND;BUNDESLAND;AGS;GEMEINDE;BEV_INGESAMT;BEV_MAENNLICH;BEV_WEIBLICH;;;;;;
5;Nordrhein-Westfalen;5366028;Mechernich, Stadt; 26 736; 13 214; 13 522;;;;;;
5;Nordrhein-Westfalen;5366032;Nettersheim; 7 550; 3 720; 3 830;;;;;;
5;Nordrhein-Westfalen;5366036;Schleiden, Stadt; 12 995; 6 334; 6 661;;;;;;
5;Nordrhein-Westfalen;5366040;Weilerswist; 15 604; 7 660; 7 944;;;;;;
5;Nordrhein-Westfalen;5366044;Zülpich, Stadt; 19 688; 9 623; 10 065;;;;;;
5;Nordrhein-Westfalen;5370004;Erkelenz, Stadt; 43 066; 20 882; 22 184;;;;;;
5;Nordrhein-Westfalen;5370008;Gangelt; 11 437; 5 575; 5 862;;;;;;
5;Nordrhein-Westfalen;5370012;Geilenkirchen, Stadt; 26 351; 12 980; 13 371;;;;;;
5;Nordrhein-Westfalen;5370016;Heinsberg, Stadt; 40 949; 20 016; 20 933;;;;;;
5;Nordrhein-Westfalen;5370020;Hückelhoven, Stadt; 38 774; 18 910; 19 864;;;;;;
5;Nordrhein-Westfalen;5370024;Selfkant; 9 919; 4 967; 4 952;;;;;;
5;Nordrhein-Westfalen;5370028;Übach-Palenberg, Stadt; 24 208; 11 995; 12 213;;;;;;
5;Nordrhein-Westfalen;5370032;Waldfeucht; 8 715; 4 318; 4 397;;;;;;
5;Nordrhein-Westfalen;5370036;Wassenberg, Stadt; 16 929; 8 360; 8 569;;;;;;
5;Nordrhein-Westfalen;5370040;Wegberg, Stadt; 27 813; 13 685; 14 128;;;;;;
5;Nordrhein-Westfalen;5374004;Bergneustadt, Stadt; 18 842; 9 213; 9 629;;;;;;
5;Nordrhein-Westfalen;5374008;Engelskirchen; 19 375; 9 423; 9 952;;;;;;
5;Nordrhein-Westfalen;5374012;Gummersbach, Stadt; 49 838; 24 185; 25 653;;;;;;
5;Nordrhein-Westfalen;5374016;Hückeswagen, Stadt; 15 218; 7 471; 7 747;;;;;;
5;Nordrhein-Westfalen;5374020;Lindlar; 21 162; 10 288; 10 874;;;;;;
5;Nordrhein-Westfalen;5374024;Marienheide; 13 666; 6 733; 6 933;;;;;;
5;Nordrhein-Westfalen;5374028;Morsbach; 10 462; 5 203; 5 259;;;;;;
5;Nordrhein-Westfalen;5374032;Nümbrecht; 16 693; 8 083; 8 610;;;;;;
5;Nordrhein-Westfalen;5374036;Radevormwald, Stadt; 22 377; 10 736; 11 641;;;;;;
5;Nordrhein-Westfalen;5374040;Reichshof; 18 855; 9 428; 9 427;;;;;;
5;Nordrhein-Westfalen;5374044;Waldbröl, Stadt; 18 929; 9 039; 9 890;;;;;;
5;Nordrhein-Westfalen;5374048;Wiehl, Stadt; 25 307; 12 179; 13 128;;;;;;
5;Nordrhein-Westfalen;5374052;Wipperfürth, Stadt; 21 563; 10 574; 10 989;;;;;;
5;Nordrhein-Westfalen;5378004;Bergisch Gladbach, Stadt; 109 026; 52 088; 56 938;;;;;;
5;Nordrhein-Westfalen;5378008;Burscheid, Stadt; 18 099; 8 948; 9 151;;;;;;
5;Nordrhein-Westfalen;5378012;Kürten; 19 481; 9 601; 9 880;;;;;;
5;Nordrhein-Westfalen;5378016;Leichlingen (Rheinland), Stadt; 27 400; 13 077; 14 323;;;;;;
5;Nordrhein-Westfalen;5378020;Odenthal; 14 795; 7 178; 7 617;;;;;;
5;Nordrhein-Westfalen;5378024;Overath, Stadt; 26 788; 13 102; 13 686;;;;;;
5;Nordrhein-Westfalen;5378028;Rösrath, Stadt; 27 446; 13 406; 14 040;;;;;;
5;Nordrhein-Westfalen;5378032;Wermelskirchen, Stadt; 34 781; 16 856; 17 925;;;;;;
5;Nordrhein-Westfalen;5382004;Alfter; 22 992; 11 161; 11 831;;;;;;
5;Nordrhein-Westfalen;5382008;Bad Honnef, Stadt; 24 653; 11 646; 13 007;;;;;;
5;Nordrhein-Westfalen;5382012;Bornheim, Stadt; 46 320; 22 394; 23 926;;;;;;
5;Nordrhein-Westfalen;5382016;Eitorf; 18 750; 9 274; 9 476;;;;;;
5;Nordrhein-Westfalen;5382020;Hennef (Sieg), Stadt; 44 937; 21 947; 22 990;;;;;;
5;Nordrhein-Westfalen;5382024;Königswinter, Stadt; 40 081; 19 303; 20 778;;;;;;
5;Nordrhein-Westfalen;5382028;Lohmar, Stadt; 29 624; 14 431; 15 193;;;;;;
5;Nordrhein-Westfalen;5382032;Meckenheim, Stadt; 23 555; 11 494; 12 061;;;;;;
5;Nordrhein-Westfalen;5382036;Much; 14 074; 6 869; 7 205;;;;;;
5;Nordrhein-Westfalen;5382040;Neunkirchen-Seelscheid; 19 744; 9 704; 10 040;;;;;;
5;Nordrhein-Westfalen;5382044;Niederkassel, Stadt; 36 528; 17 886; 18 642;;;;;;
5;Nordrhein-Westfalen;5382048;Rheinbach, Stadt; 26 534; 13 047; 13 487;;;;;;
5;Nordrhein-Westfalen;5382052;Ruppichteroth; 10 222; 4 950; 5 272;;;;;;
5;Nordrhein-Westfalen;5382056;Sankt Augustin, Stadt; 54 100; 26 037; 28 063;;;;;;
5;Nordrhein-Westfalen;5382060;Siegburg, Stadt; 38 809; 18 743; 20 066;;;;;;
5;Nordrhein-Westfalen;5382064;Swisttal; 17 578; 8 596; 8 982;;;;;;
5;Nordrhein-Westfalen;5382068;Troisdorf, Stadt; 72 584; 35 355; 37 229;;;;;;
5;Nordrhein-Westfalen;5382072;Wachtberg; 19 614; 9 564; 10 050;;;;;;
5;Nordrhein-Westfalen;5382076;Windeck; 18 895; 9 339; 9 556;;;;;;
5;Nordrhein-Westfalen;5512000;Bottrop, Stadt; 117 074; 56 511; 60 563;;;;;;
5;Nordrhein-Westfalen;5513000;Gelsenkirchen, Stadt; 257 994; 126 423; 131 571;;;;;;
5;Nordrhein-Westfalen;5515000;Münster, Stadt; 293 393; 139 803; 153 590;;;;;;
5;Nordrhein-Westfalen;5554004;Ahaus, Stadt; 38 443; 19 081; 19 362;;;;;;
5;Nordrhein-Westfalen;5554008;Bocholt, Stadt; 71 233; 34 674; 36 559;;;;;;
5;Nordrhein-Westfalen;5554012;Borken, Stadt; 41 491; 20 241; 21 250;;;;;;
5;Nordrhein-Westfalen;5554016;Gescher, Stadt; 16 837; 8 454; 8 383;;;;;;
5;Nordrhein-Westfalen;5554020;Gronau (Westf.), Stadt; 45 622; 22 433; 23 189;;;;;;
5;Nordrhein-Westfalen;5554024;Heek; 8 362; 4 203; 4 159;;;;;;
5;Nordrhein-Westfalen;5554028;Heiden; 8 056; 4 050; 4 006;;;;;;
5;Nordrhein-Westfalen;5554032;Isselburg, Stadt; 10 937; 5 458; 5 479;;;;;;
5;Nordrhein-Westfalen;5554036;Legden; 6 946; 3 581; 3 365;;;;;;
5;Nordrhein-Westfalen;5554040;Raesfeld; 11 106; 5 552; 5 554;;;;;;
5;Nordrhein-Westfalen;5554044;Reken; 14 344; 7 269; 7 075;;;;;;
5;Nordrhein-Westfalen;5554048;Rhede, Stadt; 19 112; 9 444; 9 668;;;;;;
5;Nordrhein-Westfalen;5554052;Schöppingen; 7 169; 3 780; 3 389;;;;;;
5;Nordrhein-Westfalen;5554056;Stadtlohn, Stadt; 20 130; 10 009; 10 121;;;;;;
5;Nordrhein-Westfalen;5554060;Südlohn; 8 914; 4 406; 4 508;;;;;;
5;Nordrhein-Westfalen;5554064;Velen; 13 011; 6 493; 6 518;;;;;;
5;Nordrhein-Westfalen;5554068;Vreden, Stadt; 22 380; 11 393; 10 987;;;;;;
5;Nordrhein-Westfalen;5558004;Ascheberg; 15 040; 7 425; 7 615;;;;;;
5;Nordrhein-Westfalen;5558008;Billerbeck, Stadt; 11 448; 5 672; 5 776;;;;;;
5;Nordrhein-Westfalen;5558012;Coesfeld, Stadt; 35 777; 17 478; 18 299;;;;;;
5;Nordrhein-Westfalen;5558016;Dülmen, Stadt; 46 178; 22 305; 23 873;;;;;;
5;Nordrhein-Westfalen;5558020;Havixbeck; 11 601; 5 610; 5 991;;;;;;
5;Nordrhein-Westfalen;5558024;Lüdinghausen, Stadt; 23 581; 11 508; 12 073;;;;;;
5;Nordrhein-Westfalen;5558028;Nordkirchen; 9 704; 4 802; 4 902;;;;;;
5;Nordrhein-Westfalen;5558032;Nottuln; 19 206; 9 447; 9 759;;;;;;
5;Nordrhein-Westfalen;5558036;Olfen, Stadt; 12 075; 5 843; 6 232;;;;;;
5;Nordrhein-Westfalen;5558040;Rosendahl; 10 477; 5 323; 5 154;;;;;;
5;Nordrhein-Westfalen;5558044;Senden; 19 944; 9 834; 10 110;;;;;;
5;Nordrhein-Westfalen;5562004;Castrop-Rauxel, Stadt; 74 323; 35 943; 38 380;;;;;;
5;Nordrhein-Westfalen;5562008;Datteln, Stadt; 34 543; 16 875; 17 668;;;;;;
5;Nordrhein-Westfalen;5562012;Dorsten, Stadt; 76 518; 37 131; 39 387;;;;;;
5;Nordrhein-Westfalen;5562014;Gladbeck, Stadt; 74 045; 35 701; 38 344;;;;;;
5;Nordrhein-Westfalen;5562016;Haltern am See, Stadt; 37 216; 17 984; 19 232;;;;;;
5;Nordrhein-Westfalen;5562020;Herten, Stadt; 61 178; 29 706; 31 472;;;;;;
5;Nordrhein-Westfalen;5562024;Marl, Stadt; 84 680; 41 336; 43 344;;;;;;
5;Nordrhein-Westfalen;5562028;Oer-Erkenschwick, Stadt; 30 727; 14 912; 15 815;;;;;;
5;Nordrhein-Westfalen;5562032;Recklinghausen, Stadt; 115 648; 55 863; 59 785;;;;;;
5;Nordrhein-Westfalen;5562036;Waltrop, Stadt; 28 953; 14 006; 14 947;;;;;;
5;Nordrhein-Westfalen;5566004;Altenberge; 10 041; 4 980; 5 061;;;;;;
5;Nordrhein-Westfalen;5566008;Emsdetten, Stadt; 35 275; 17 220; 18 055;;;;;;
5;Nordrhein-Westfalen;5566012;Greven, Stadt; 34 710; 17 029; 17 681;;;;;;
5;Nordrhein-Westfalen;5566016;Hörstel, Stadt; 19 652; 9 817; 9 835;;;;;;
5;Nordrhein-Westfalen;5566020;Hopsten; 7 602; 3 851; 3 751;;;;;;
5;Nordrhein-Westfalen;5566024;Horstmar, Stadt; 6 448; 3 245; 3 203;;;;;;
5;Nordrhein-Westfalen;5566028;Ibbenbüren, Stadt; 50 644; 24 826; 25 818;;;;;;
5;Nordrhein-Westfalen;5566032;Ladbergen; 6 375; 3 127; 3 248;;;;;;
5;Nordrhein-Westfalen;5566036;Laer; 6 487; 3 228; 3 259;;;;;;
5;Nordrhein-Westfalen;5566040;Lengerich, Stadt; 21 843; 10 701; 11 142;;;;;;
5;Nordrhein-Westfalen;5566044;Lienen; 8 551; 4 281; 4 270;;;;;;
5;Nordrhein-Westfalen;5566048;Lotte; 13 758; 6 762; 6 996;;;;;;
5;Nordrhein-Westfalen;5566052;Metelen; 6 409; 3 201; 3 208;;;;;;
5;Nordrhein-Westfalen;5566056;Mettingen; 11 796; 5 799; 5 997;;;;;;
5;Nordrhein-Westfalen;5566060;Neuenkirchen; 13 674; 6 818; 6 856;;;;;;
5;Nordrhein-Westfalen;5566064;Nordwalde; 9 346; 4 592; 4 754;;;;;;
5;Nordrhein-Westfalen;5566068;Ochtrup, Stadt; 18 971; 9 499; 9 472;;;;;;
5;Nordrhein-Westfalen;5566072;Recke; 11 275; 5 583; 5 692;;;;;;
5;Nordrhein-Westfalen;5566076;Rheine, Stadt; 72 942; 35 591; 37 351;;;;;;
5;Nordrhein-Westfalen;5566080;Saerbeck; 7 144; 3 536; 3 608;;;;;;
5;Nordrhein-Westfalen;5566084;Steinfurt, Stadt; 33 376; 16 377; 16 999;;;;;;
5;Nordrhein-Westfalen;5566088;Tecklenburg, Stadt; 8 806; 4 374; 4 432;;;;;;
5;Nordrhein-Westfalen;5566092;Westerkappeln; 10 931; 5 388; 5 543;;;;;;
5;Nordrhein-Westfalen;5566096;Wettringen; 7 764; 3 864; 3 900;;;;;;
5;Nordrhein-Westfalen;5570004;Ahlen, Stadt; 52 036; 25 260; 26 776;;;;;;
5;Nordrhein-Westfalen;5570008;Beckum, Stadt; 36 106; 17 687; 18 419;;;;;;
5;Nordrhein-Westfalen;5570012;Beelen; 6 270; 3 172; 3 098;;;;;;
5;Nordrhein-Westfalen;5570016;Drensteinfurt, Stadt; 15 132; 7 449; 7 683;;;;;;
5;Nordrhein-Westfalen;5570020;Ennigerloh, Stadt; 19 614; 9 739; 9 875;;;;;;
5;Nordrhein-Westfalen;5570024;Everswinkel; 9 320; 4 582; 4 738;;;;;;
5;Nordrhein-Westfalen;5570028;Oelde, Stadt; 28 877; 14 334; 14 543;;;;;;
5;Nordrhein-Westfalen;5570032;Ostbevern; 10 625; 5 172; 5 453;;;;;;
5;Nordrhein-Westfalen;5570036;Sassenberg, Stadt; 13 924; 6 850; 7 074;;;;;;
5;Nordrhein-Westfalen;5570040;Sendenhorst, Stadt; 12 873; 6 331; 6 542;;;;;;
5;Nordrhein-Westfalen;5570044;Telgte, Stadt; 18 828; 9 044; 9 784;;;;;;
5;Nordrhein-Westfalen;5570048;Wadersloh; 12 400; 6 191; 6 209;;;;;;
5;Nordrhein-Westfalen;5570052;Warendorf, Stadt; 36 980; 17 871; 19 109;;;;;;
5;Nordrhein-Westfalen;5711000;Bielefeld, Stadt; 327 199; 157 562; 169 637;;;;;;
5;Nordrhein-Westfalen;5754004;Borgholzhausen, Stadt; 8 716; 4 316; 4 400;;;;;;
5;Nordrhein-Westfalen;5754008;Gütersloh, Stadt; 94 290; 46 197; 48 093;;;;;;
5;Nordrhein-Westfalen;5754012;Halle (Westf.), Stadt; 21 148; 10 352; 10 796;;;;;;
5;Nordrhein-Westfalen;5754016;Harsewinkel, Stadt; 23 785; 11 867; 11 918;;;;;;
5;Nordrhein-Westfalen;5754020;Herzebrock-Clarholz; 15 815; 7 871; 7 944;;;;;;
5;Nordrhein-Westfalen;5754024;Langenberg; 8 215; 4 151; 4 064;;;;;;
5;Nordrhein-Westfalen;5754028;Rheda-Wiedenbrück, Stadt; 46 661; 23 027; 23 634;;;;;;
5;Nordrhein-Westfalen;5754032;Rietberg, Stadt; 28 571; 14 276; 14 295;;;;;;
5;Nordrhein-Westfalen;5754036;Schloß Holte-Stukenbrock, Stadt; 26 352; 12 972; 13 380;;;;;;
5;Nordrhein-Westfalen;5754040;Steinhagen; 20 183; 9 848; 10 335;;;;;;
5;Nordrhein-Westfalen;5754044;Verl, Stadt; 24 877; 12 664; 12 213;;;;;;
5;Nordrhein-Westfalen;5754048;Versmold, Stadt; 20 864; 10 358; 10 506;;;;;;
5;Nordrhein-Westfalen;5754052;Werther (Westf.), Stadt; 11 337; 5 575; 5 762;;;;;;
5;Nordrhein-Westfalen;5758004;Bünde, Stadt; 45 406; 21 961; 23 445;;;;;;
5;Nordrhein-Westfalen;5758008;Enger, Stadt; 20 380; 10 001; 10 379;;;;;;
5;Nordrhein-Westfalen;5758012;Herford, Stadt; 65 008; 31 354; 33 654;;;;;;
5;Nordrhein-Westfalen;5758016;Hiddenhausen; 19 721; 9 610; 10 111;;;;;;
5;Nordrhein-Westfalen;5758020;Kirchlengern; 16 058; 7 810; 8 248;;;;;;
5;Nordrhein-Westfalen;5758024;Löhne, Stadt; 39 661; 19 238; 20 423;;;;;;
5;Nordrhein-Westfalen;5758028;Rödinghausen; 9 785; 4 845; 4 940;;;;;;
5;Nordrhein-Westfalen;5758032;Spenge, Stadt; 14 797; 7 163; 7 634;;;;;;
5;Nordrhein-Westfalen;5758036;Vlotho, Stadt; 19 131; 9 380; 9 751;;;;;;
5;Nordrhein-Westfalen;5762004;Bad Driburg, Stadt; 18 538; 8 978; 9 560;;;;;;
5;Nordrhein-Westfalen;5762008;Beverungen, Stadt; 13 685; 6 737; 6 948;;;;;;
5;Nordrhein-Westfalen;5762012;Borgentreich, Stadt; 9 071; 4 650; 4 421;;;;;;
5;Nordrhein-Westfalen;5762016;Brakel, Stadt; 16 746; 8 295; 8 451;;;;;;
5;Nordrhein-Westfalen;5762020;Höxter, Stadt; 30 112; 14 805; 15 307;;;;;;
5;Nordrhein-Westfalen;5762024;Marienmünster, Stadt; 5 314; 2 678; 2 636;;;;;;
5;Nordrhein-Westfalen;5762028;Nieheim, Stadt; 6 508; 3 269; 3 239;;;;;;
5;Nordrhein-Westfalen;5762032;Steinheim, Stadt; 13 008; 6 393; 6 615;;;;;;
5;Nordrhein-Westfalen;5762036;Warburg, Stadt; 23 521; 11 476; 12 045;;;;;;
5;Nordrhein-Westfalen;5762040;Willebadessen, Stadt; 8 388; 4 219; 4 169;;;;;;
5;Nordrhein-Westfalen;5766004;Augustdorf; 9 598; 4 845; 4 753;;;;;;
5;Nordrhein-Westfalen;5766008;Bad Salzuflen, Stadt; 52 303; 24 698; 27 605;;;;;;
5;Nordrhein-Westfalen;5766012;Barntrup, Stadt; 8 977; 4 432; 4 545;;;;;;
5;Nordrhein-Westfalen;5766016;Blomberg, Stadt; 15 621; 7 669; 7 952;;;;;;
5;Nordrhein-Westfalen;5766020;Detmold, Stadt; 73 717; 34 864; 38 853;;;;;;
5;Nordrhein-Westfalen;5766024;Dörentrup; 8 169; 4 093; 4 076;;;;;;
5;Nordrhein-Westfalen;5766028;Extertal; 11 787; 5 828; 5 959;;;;;;
5;Nordrhein-Westfalen;5766032;Horn-Bad Meinberg, Stadt; 17 312; 8 392; 8 920;;;;;;
5;Nordrhein-Westfalen;5766036;Kalletal; 14 069; 6 900; 7 169;;;;;;
5;Nordrhein-Westfalen;5766040;Lage, Stadt; 34 761; 17 013; 17 748;;;;;;
5;Nordrhein-Westfalen;5766044;Lemgo, Stadt; 40 949; 20 041; 20 908;;;;;;
5;Nordrhein-Westfalen;5766048;Leopoldshöhe; 15 837; 7 824; 8 013;;;;;;
5;Nordrhein-Westfalen;5766052;Lügde, Stadt; 10 105; 4 971; 5 134;;;;;;
5;Nordrhein-Westfalen;5766056;Oerlinghausen, Stadt; 16 699; 8 066; 8 633;;;;;;
5;Nordrhein-Westfalen;5766060;Schieder-Schwalenberg, Stadt; 8 904; 4 360; 4 544;;;;;;
5;Nordrhein-Westfalen;5766064;Schlangen; 8 921; 4 466; 4 455;;;;;;
5;Nordrhein-Westfalen;5770004;Bad Oeynhausen, Stadt; 48 360; 23 311; 25 049;;;;;;
5;Nordrhein-Westfalen;5770008;Espelkamp, Stadt; 24 743; 11 991; 12 752;;;;;;
5;Nordrhein-Westfalen;5770012;Hille; 16 000; 7 802; 8 198;;;;;;
5;Nordrhein-Westfalen;5770016;Hüllhorst; 13 143; 6 475; 6 668;;;;;;
5;Nordrhein-Westfalen;5770020;Lübbecke, Stadt; 25 426; 12 169; 13 257;;;;;;
5;Nordrhein-Westfalen;5770024;Minden, Stadt; 79 940; 38 720; 41 220;;;;;;
5;Nordrhein-Westfalen;5770028;Petershagen, Stadt; 25 915; 12 904; 13 011;;;;;;
5;Nordrhein-Westfalen;5770032;Porta Westfalica, Stadt; 35 483; 17 395; 18 088;;;;;;
5;Nordrhein-Westfalen;5770036;Preußisch Oldendorf, Stadt; 12 671; 6 191; 6 480;;;;;;
5;Nordrhein-Westfalen;5770040;Rahden, Stadt; 15 540; 7 689; 7 851;;;;;;
5;Nordrhein-Westfalen;5770044;Stemwede; 13 711; 6 920; 6 791;;;;;;
5;Nordrhein-Westfalen;5774004;Altenbeken; 9 286; 4 673; 4 613;;;;;;
5;Nordrhein-Westfalen;5774008;Bad Lippspringe, Stadt; 15 051; 7 229; 7 822;;;;;;
5;Nordrhein-Westfalen;5774012;Borchen; 13 122; 6 458; 6 664;;;;;;
5;Nordrhein-Westfalen;5774016;Büren, Stadt; 21 627; 10 975; 10 652;;;;;;
5;Nordrhein-Westfalen;5774020;Delbrück, Stadt; 30 451; 15 378; 15 073;;;;;;
5;Nordrhein-Westfalen;5774024;Hövelhof; 15 779; 7 929; 7 850;;;;;;
5;Nordrhein-Westfalen;5774028;Lichtenau, Stadt; 10 498; 5 343; 5 155;;;;;;
5;Nordrhein-Westfalen;5774032;Paderborn, Stadt; 143 174; 70 208; 72 966;;;;;;
5;Nordrhein-Westfalen;5774036;Salzkotten, Stadt; 24 541; 12 034; 12 507;;;;;;
5;Nordrhein-Westfalen;5774040;Bad Wünnenberg, Stadt; 12 085; 6 025; 6 060;;;;;;
5;Nordrhein-Westfalen;5911000;Bochum, Stadt; 362 585; 174 174; 188 411;;;;;;
5;Nordrhein-Westfalen;5913000;Dortmund, Stadt; 571 403; 277 620; 293 783;;;;;;
5;Nordrhein-Westfalen;5914000;Hagen, Stadt; 187 333; 90 384; 96 949;;;;;;
5;Nordrhein-Westfalen;5915000;Hamm, Stadt; 176 474; 85 968; 90 506;;;;;;
5;Nordrhein-Westfalen;5916000;Herne, Stadt; 154 887; 74 583; 80 304;;;;;;
5;Nordrhein-Westfalen;5954004;Breckerfeld, Stadt; 9 029; 4 398; 4 631;;;;;;
5;Nordrhein-Westfalen;5954008;Ennepetal, Stadt; 30 241; 14 758; 15 483;;;;;;
5;Nordrhein-Westfalen;5954012;Gevelsberg, Stadt; 31 112; 15 083; 16 029;;;;;;
5;Nordrhein-Westfalen;5954016;Hattingen, Stadt; 54 241; 26 178; 28 063;;;;;;
5;Nordrhein-Westfalen;5954020;Herdecke, Stadt; 22 800; 10 811; 11 989;;;;;;
5;Nordrhein-Westfalen;5954024;Schwelm, Stadt; 28 225; 13 438; 14 787;;;;;;
5;Nordrhein-Westfalen;5954028;Sprockhövel, Stadt; 25 367; 12 152; 13 215;;;;;;
5;Nordrhein-Westfalen;5954032;Wetter (Ruhr), Stadt; 27 909; 13 629; 14 280;;;;;;
5;Nordrhein-Westfalen;5954036;Witten, Stadt; 96 221; 46 343; 49 878;;;;;;
5;Nordrhein-Westfalen;5958004;Arnsberg, Stadt; 74 125; 36 081; 38 044;;;;;;
5;Nordrhein-Westfalen;5958008;Bestwig; 11 498; 5 704; 5 794;;;;;;
5;Nordrhein-Westfalen;5958012;Brilon, Stadt; 25 690; 12 521; 13 169;;;;;;
5;Nordrhein-Westfalen;5958016;Eslohe (Sauerland); 9 023; 4 501; 4 522;;;;;;
5;Nordrhein-Westfalen;5958020;Hallenberg, Stadt; 4 521; 2 262; 2 259;;;;;;
5;Nordrhein-Westfalen;5958024;Marsberg, Stadt; 20 232; 10 218; 10 014;;;;;;
5;Nordrhein-Westfalen;5958028;Medebach, Stadt; 7 923; 3 961; 3 962;;;;;;
5;Nordrhein-Westfalen;5958032;Meschede, Stadt; 30 637; 15 061; 15 576;;;;;;
5;Nordrhein-Westfalen;5958036;Olsberg, Stadt; 14 941; 7 331; 7 610;;;;;;
5;Nordrhein-Westfalen;5958040;Schmallenberg, Stadt; 25 277; 12 667; 12 610;;;;;;
5;Nordrhein-Westfalen;5958044;Sundern (Sauerland), Stadt; 28 365; 14 147; 14 218;;;;;;
5;Nordrhein-Westfalen;5958048;Winterberg, Stadt; 12 967; 6 438; 6 529;;;;;;
5;Nordrhein-Westfalen;5962004;Altena, Stadt; 18 079; 8 802; 9 277;;;;;;
5;Nordrhein-Westfalen;5962008;Balve, Stadt; 11 709; 5 736; 5 973;;;;;;
5;Nordrhein-Westfalen;5962012;Halver, Stadt; 16 413; 7 991; 8 422;;;;;;
5;Nordrhein-Westfalen;5962016;Hemer, Stadt; 35 658; 17 468; 18 190;;;;;;
5;Nordrhein-Westfalen;5962020;Herscheid; 7 305; 3 589; 3 716;;;;;;
5;Nordrhein-Westfalen;5962024;Iserlohn, Stadt; 94 367; 45 819; 48 548;;;;;;
5;Nordrhein-Westfalen;5962028;Kierspe, Stadt; 16 265; 7 927; 8 338;;;;;;
5;Nordrhein-Westfalen;5962032;Lüdenscheid, Stadt; 73 568; 35 694; 37 874;;;;;;
5;Nordrhein-Westfalen;5962036;Meinerzhagen, Stadt; 20 974; 10 382; 10 592;;;;;;
5;Nordrhein-Westfalen;5962040;Menden (Sauerland), Stadt; 54 292; 26 401; 27 891;;;;;;
5;Nordrhein-Westfalen;5962044;Nachrodt-Wiblingwerde; 6 652; 3 281; 3 371;;;;;;
5;Nordrhein-Westfalen;5962048;Neuenrade, Stadt; 12 120; 6 019; 6 101;;;;;;
5;Nordrhein-Westfalen;5962052;Plettenberg, Stadt; 26 134; 12 848; 13 286;;;;;;
5;Nordrhein-Westfalen;5962056;Schalksmühle; 10 727; 5 272; 5 455;;;;;;
5;Nordrhein-Westfalen;5962060;Werdohl, Stadt; 18 351; 8 953; 9 398;;;;;;
5;Nordrhein-Westfalen;5966004;Attendorn, Stadt; 24 426; 12 109; 12 317;;;;;;
5;Nordrhein-Westfalen;5966008;Drolshagen, Stadt; 11 803; 5 938; 5 865;;;;;;
5;Nordrhein-Westfalen;5966012;Finnentrop; 17 097; 8 610; 8 487;;;;;;
5;Nordrhein-Westfalen;5966016;Kirchhundem; 12 020; 6 050; 5 970;;;;;;
5;Nordrhein-Westfalen;5966020;Lennestadt, Stadt; 26 348; 13 131; 13 217;;;;;;
5;Nordrhein-Westfalen;5966024;Olpe, Stadt; 24 762; 12 018; 12 744;;;;;;
5;Nordrhein-Westfalen;5966028;Wenden; 19 688; 9 856; 9 832;;;;;;
5;Nordrhein-Westfalen;5970004;Bad Berleburg, Stadt; 19 616; 9 669; 9 947;;;;;;
5;Nordrhein-Westfalen;5970008;Burbach; 14 443; 7 196; 7 247;;;;;;
5;Nordrhein-Westfalen;5970012;Erndtebrück; 7 255; 3 638; 3 617;;;;;;
5;Nordrhein-Westfalen;5970016;Freudenberg, Stadt; 18 013; 8 807; 9 206;;;;;;
5;Nordrhein-Westfalen;5970020;Hilchenbach, Stadt; 15 315; 7 557; 7 758;;;;;;
5;Nordrhein-Westfalen;5970024;Kreuztal, Stadt; 30 792; 15 117; 15 675;;;;;;
5;Nordrhein-Westfalen;5970028;Bad Laasphe, Stadt; 14 094; 6 980; 7 114;;;;;;
5;Nordrhein-Westfalen;5970032;Netphen, Stadt; 23 296; 11 587; 11 709;;;;;;
5;Nordrhein-Westfalen;5970036;Neunkirchen; 13 810; 6 923; 6 887;;;;;;
5;Nordrhein-Westfalen;5970040;Siegen, Stadt; 99 230; 47 836; 51 394;;;;;;
5;Nordrhein-Westfalen;5970044;Wilnsdorf; 20 363; 10 028; 10 335;;;;;;
5;Nordrhein-Westfalen;5974004;Anröchte; 10 402; 5 192; 5 210;;;;;;
5;Nordrhein-Westfalen;5974008;Bad Sassendorf; 11 486; 5 430; 6 056;;;;;;
5;Nordrhein-Westfalen;5974012;Ense; 12 261; 6 136; 6 125;;;;;;
5;Nordrhein-Westfalen;5974016;Erwitte, Stadt; 15 647; 7 577; 8 070;;;;;;
5;Nordrhein-Westfalen;5974020;Geseke, Stadt; 20 700; 10 232; 10 468;;;;;;
5;Nordrhein-Westfalen;5974024;Lippetal; 11 923; 5 928; 5 995;;;;;;
5;Nordrhein-Westfalen;5974028;Lippstadt, Stadt; 65 861; 32 096; 33 765;;;;;;
5;Nordrhein-Westfalen;5974032;Möhnesee; 11 035; 5 576; 5 459;;;;;;
5;Nordrhein-Westfalen;5974036;Rüthen, Stadt; 10 577; 5 215; 5 362;;;;;;
5;Nordrhein-Westfalen;5974040;Soest, Stadt; 46 644; 22 307; 24 337;;;;;;
5;Nordrhein-Westfalen;5974044;Warstein, Stadt; 25 766; 12 684; 13 082;;;;;;
5;Nordrhein-Westfalen;5974048;Welver; 12 190; 5 983; 6 207;;;;;;
5;Nordrhein-Westfalen;5974052;Werl, Stadt; 30 565; 15 368; 15 197;;;;;;
5;Nordrhein-Westfalen;5974056;Wickede (Ruhr); 11 483; 5 549; 5 934;;;;;;
5;Nordrhein-Westfalen;5978004;Bergkamen, Stadt; 48 892; 23 952; 24 940;;;;;;
